file,line,tags,names,candidate_schwab_fields,code
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_instrument_identity_and_repair_v1.py,199,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"{""datetime"": bs, ""open"": c, ""high"": c + 0.02, ""low"": c - 0.02, ""close"": c, ""volume"": 100.0}"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue14_horizon_training_eligibility.py,71,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_ml_horizon_15c.py,64,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"@pytest.mark.parametrize(""slug"", [""1c"", ""5c"", ""15c"", ""60c""])"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_outcome_materialize.py,49,,open,pricehistory.candles.*.open,"""open"": 100.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_outcome_materialize.py,50,,high,pricehistory.candles.*.high,"""high"": 101.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_outcome_materialize.py,51,,low,pricehistory.candles.*.low,"""low"": 99.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_outcome_materialize.py,52,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 100.0 + 0.1 * i,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_outcome_materialize.py,53,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_training_sync.py,89,,open,pricehistory.candles.*.open,"""open"": 100.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_training_sync.py,90,,high,pricehistory.candles.*.high,"""high"": 101.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_training_sync.py,91,,low,pricehistory.candles.*.low,"""low"": 99.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_training_sync.py,92,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": 100.0 + 0.1 * i,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue16_normalized_training_sync.py,93,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": 1.0,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue19_option_a_post_validate.py,34,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue19_option_a_post_validate.py,39,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue19_option_a_post_validate.py,112,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,143,DATE_DIFF_DTE,,,"""""""With active SSE for (ticker, expiry), REST returns stale-while-refresh and schedules background fetch."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,157,TIME_NOW_FALLBACK,,,"""_server_build_ts"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,160,TIME_NOW_FALLBACK,,,"""ts"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,161,TIME_NOW_FALLBACK,,,"""generated_at"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,180,TIME_NOW_FALLBACK,,,_now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,197,DATE_DIFF_DTE,,,"r_hit = client.get(""/api/state"", params={""ticker"": ticker, ""expiry"": exp})"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,204,DATE_DIFF_DTE,,,"r_miss = client.get(""/api/state"", params={""ticker"": ticker, ""expiry"": exp})"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,214,DATE_DIFF_DTE,,,"r3 = client.get(""/api/state"", params={""ticker"": ticker, ""expiry"": exp})"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,217,GET_DEFAULT_ZERO,spot,,"assert body3.get(""spot"", 0) > stale[""spot""]"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,218,GET_DEFAULT_ZERO,,,"assert body3.get(""decision_generation_id"", 0) >= 424201"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,229,TIME_NOW_FALLBACK,,,"""decision_timestamp_utc"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,246,TIME_NOW_FALLBACK,,,"""decision_timestamp_utc"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,267,TIME_NOW_FALLBACK,,,"""decision_timestamp_utc"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,288,TIME_NOW_FALLBACK,,,"""decision_timestamp_utc"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue20_23_live_bundle.py,327,TIME_NOW_FALLBACK,,,"""decision_timestamp_utc"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue21_similarity_audit.py,32,BLACK_SCHOLES,,,def test_normalize_anchor_distances_abs_signed_inputs():
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,32,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,46,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,82,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,92,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,122,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,162,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,172,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_issue22_logging_universe.py,255,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,2,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"Adaptive L1 materiality thresholds — ticker, session, volatility, integration, diagnostics."
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,17,BLACK_SCHOLES,,,"from planes.l1_runtime import L1_SPOT_REL_EPS, L1_SPREAD_FRAC_ABS_EPS, build_input_fingerprint"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,22,BLACK_SCHOLES,,,"assert resolve_l1_adaptive_thresholds(""SPY"", context=None).spread_frac_abs_eps == L1_SPREAD_FRAC_ABS_EPS"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,67,BLACK_SCHOLES,,,assert ext.spread_frac_abs_eps > rth.spread_frac_abs_eps
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,89,,low,pricehistory.candles.*.low,"assert lo.vol_regime == ""low"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,90,,high,pricehistory.candles.*.high,"assert hi.vol_regime == ""high"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,92,BLACK_SCHOLES,,,assert hi.spread_frac_abs_eps > lo.spread_frac_abs_eps
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,119,BLACK_SCHOLES,,,"L1_SPREAD_FRAC_ABS_EPS_MAX,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,120,BLACK_SCHOLES,,,"L1_SPREAD_FRAC_ABS_EPS_MIN,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,134,BLACK_SCHOLES,,,assert L1_SPREAD_FRAC_ABS_EPS_MIN <= r.spread_frac_abs_eps <= L1_SPREAD_FRAC_ABS_EPS_MAX
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,157,BLACK_SCHOLES,,,"assert diag[""spread_frac_abs_eps""] == expected.spread_frac_abs_eps"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,181,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"assert d[""vol_regime""] in (""elevated"", ""normal"", ""low"", ""high"", ""unknown"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_adaptive_thresholds.py,231,BLACK_SCHOLES,,,assert wide.spread_frac_abs_eps > calm.spread_frac_abs_eps
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cache_lifecycle_validation.py,176,GET_DEFAULT_ZERO,,,"assert srv._l1_generation.get(surviving, 0) >= 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cache_lifecycle_validation.py,206,TIME_NOW_FALLBACK,,,"srv._l1_snapshot_cache[(""DX"", ""e"")] = _minimal_snap(time.time())"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cold_start_transition.py,40,DEFAULT_ZERO_OR,,,"gen_store[scope_key] = max(prev or 0, g)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,2,DATE_DIFF_DTE,,,Issue 51 — Tier B / L1 cross-scope isolation (ticker|expiry).
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,4,DATE_DIFF_DTE,,,Mirrors client norms: static/js/l1_sse_guards.js normL1ExpiryKey + renderTierBLight scope gate
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,15,DATE_DIFF_DTE,,,def norm_l1_expiry_key(exp: Any) -> str:
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,16,DATE_DIFF_DTE,,,"""""""EdL1SseGuards.normL1ExpiryKey (keep aligned)."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,28,DATE_DIFF_DTE,,,"""""""Client renderTierBLight: activeTicker + '|' + wantExp (raw active expiry string or '')."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,45,DATE_DIFF_DTE,,,"pk = norm_l1_expiry_key(d.get(""selected_exp""))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,46,DATE_DIFF_DTE,,,ck = norm_l1_expiry_key(active_exp)
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,61,DATE_DIFF_DTE,,,def test_a_wrong_expiry_rejected():
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,121,DATE_DIFF_DTE,,,def test_e_auto_expiry_matches_empty_selected():
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_cross_scope_isolation.py,127,DATE_DIFF_DTE,,,"assert norm_l1_expiry_key(None) == norm_l1_expiry_key(""__auto__"")"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_fingerprint_scope_integrity.py,175,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"@pytest.mark.parametrize(""path"", sorted(get_all_decision_dependency_keys()))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_generation_atomicity.py,63,GET_DEFAULT_ZERO,,,"before = int(srv._l1_instrumentation.get(""l1_generation_assign_total"", 0))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_generation_atomicity.py,65,GET_DEFAULT_ZERO,,,"after = int(srv._l1_instrumentation.get(""l1_generation_assign_total"", 0))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_generation_atomicity.py,87,DEFAULT_ZERO_OR,,,"gen_store[scope_key] = max(prev or 0, g)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_light_sse.py,75,GET_DEFAULT_ZERO,,,"th0 = int(srv._l1_sse_diag.get(""l1_light_sse_events_throttled"", 0))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_light_sse.py,85,GET_DEFAULT_ZERO,,,"assert int(srv._l1_sse_diag.get(""l1_light_sse_events_throttled"", 0)) >= th0 + 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_material_propagation_integrity.py,138,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"@pytest.mark.parametrize(""path"", sorted(get_all_decision_dependency_keys()))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_no_flicker.py,39,DEFAULT_ZERO_OR,,,"gen_store[scope_key] = max(prev or 0, g)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_of_probe_hook.py,26,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"lambda t: {""spot"": 100.0, ""bid"": 99.0, ""ask"": 101.0, ""fast_generation_id"": 1.0},"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_of_probe_hook.py,94,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"lambda t: {""spot"": 400.0, ""bid"": 399.0, ""ask"": 401.0},"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_overlay_projection_contract.py,34,DATE_DIFF_DTE,,,"def traced(ticker: str, expiry: str | None, *, force: bool = False) -> dict:"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_overlay_projection_contract.py,35,DATE_DIFF_DTE,,,"calls.append((ticker, expiry, force))"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_overlay_projection_contract.py,47,DATE_DIFF_DTE,,,"l1_events.notify_ticker_expiry_changed(""SPY"", None)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,2,DATE_DIFF_DTE,,,"L1 remediation — explicit-expiry L2 scope, l1_stale truth, persisted snapshots, instrumentation, hooks."
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,32,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"lambda t: {""spot"": 500.0, ""bid"": 499.0, ""ask"": 501.0},"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,43,DATE_DIFF_DTE,,,def test_l1_explicit_expiry_cache_miss_no_wrong_expiry_merge(l1_clean_spy):
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,44,DATE_DIFF_DTE,,,"""""""Explicit expiry with no L2 row must not merge another expiry's ms_dict."""""""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,50,TIME_NOW_FALLBACK,,,"""ts"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,51,TIME_NOW_FALLBACK,,,"""generated_at"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,54,DATE_DIFF_DTE,,,"""zone"": ""ZONE_FROM_OTHER_EXPIRY"","
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,62,DATE_DIFF_DTE,,,"assert out.get(""zone"") != ""ZONE_FROM_OTHER_EXPIRY"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,70,TIME_NOW_FALLBACK,,,"""ts"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,71,TIME_NOW_FALLBACK,,,"""generated_at"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,84,DEFAULT_ZERO_OR,,,"assert (out.get(""l2_snapshot_version_used"") or 0) == 0"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,101,DATE_DIFF_DTE,,,"request_expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,102,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"l0_row={""spot"": 0, ""bid"": 1, ""ask"": 2},"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,104,TIME_NOW_FALLBACK,,,"now_ts=time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,113,DATE_DIFF_DTE,,,"request_expiry=None,"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,114,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"l0_row={""bid"": 1, ""ask"": 2},"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,116,TIME_NOW_FALLBACK,,,"now_ts=time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,127,TIME_NOW_FALLBACK,,,"""ts"": time.time(),"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,167,DATE_DIFF_DTE,,,"assert inst.get(""l1_build_scope"", {}).get(""expiry"") == ""__auto__"""
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,180,GET_DEFAULT_ZERO,,,"assert int(srv._l1_instrumentation[""l1_build_by_reason""].get(""quote_material_of"", 0)) >= 1"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,187,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"monkeypatch.setattr(srv._lmp, ""get_quote"", lambda t: {""spot"": 400.0, ""bid"": 399.0, ""ask"": 401.0})"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,191,DATE_DIFF_DTE,,,"d1 = l1_events.notify_ticker_expiry_changed(""SPY"", None)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,195,DATE_DIFF_DTE,,,"d2 = l1_events.notify_ticker_expiry_changed(""SPY"", None)"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,206,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"monkeypatch.setattr(srv._lmp, ""get_quote"", lambda t: {""spot"": 100.0, ""bid"": 99.0, ""ask"": 101.0})"
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,212,TIME_NOW_FALLBACK,,,srv._l1_cache_maintain(time.time())
.claude/worktrees/sleepy-aryabhata-e82d1d/tests/test_l1_remediation.py,223,,ask|bid|spot,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"monkeypatch.setattr(srv._lmp, ""get_quote"", lambda t: {""spot"": 100.0, ""bid"": 99.0, ""ask"": 101.0})"
